developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
LA2019/204A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03112/CIL,2019-08-21,/developer-agreement/local-authority-eng/WIL/LA2019-204A
LA2019/204B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03112/CIL,2019-08-21,/developer-agreement/local-authority-eng/WIL/LA2019-204B
LA2019/206A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/04950/CIL,2019-07-18,/developer-agreement/local-authority-eng/WIL/LA2019-206A
LA2019/206B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/04950/CIL,2019-07-18,/developer-agreement/local-authority-eng/WIL/LA2019-206B
LA2019/211A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/11291/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-211A
LA2019/211B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/11291/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-211B
LA2019/214A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02545/CIL,2019-08-01,/developer-agreement/local-authority-eng/WIL/LA2019-214A
LA2019/214B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02545/CIL,2019-08-01,/developer-agreement/local-authority-eng/WIL/LA2019-214B
LA2019/215A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09801/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-215A
LA2019/215B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09801/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-215B
LA2019/216A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03922/CIL,2019-08-01,/developer-agreement/local-authority-eng/WIL/LA2019-216A
LA2019/216B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03922/CIL,2019-08-01,/developer-agreement/local-authority-eng/WIL/LA2019-216B
LA2019/218,section-106,,,2020-07-08,local-authority-eng:WIL,18/03338/S106,2019-06-27,/developer-agreement/local-authority-eng/WIL/LA2019-218
LA2019/227,section-106,,,2020-07-08,local-authority-eng:WIL,17/07548/S106,2019-07-31,/developer-agreement/local-authority-eng/WIL/LA2019-227
LA2019/228,section-106,,,2020-07-08,local-authority-eng:WIL,18/08304/S106,2019-08-09,/developer-agreement/local-authority-eng/WIL/LA2019-228
LA2019/229A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/08696/CIL,2019-08-19,/developer-agreement/local-authority-eng/WIL/LA2019-229A
LA2019/229B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/08696/CIL,2019-08-19,/developer-agreement/local-authority-eng/WIL/LA2019-229B
LA2019/232A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12062/CIL,2019-09-10,/developer-agreement/local-authority-eng/WIL/LA2019-232A
LA2019/232B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12062/CIL,2019-09-10,/developer-agreement/local-authority-eng/WIL/LA2019-232B
LA2019/233A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233A
LA2019/233B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233B
LA2019/238A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02537/CIL,2019-08-29,/developer-agreement/local-authority-eng/WIL/LA2019-238A
LA2019/238B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02537/CIL,2019-08-29,/developer-agreement/local-authority-eng/WIL/LA2019-238B
LA2019/239A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07838/CIL,2019-10-22,/developer-agreement/local-authority-eng/WIL/LA2019-239A
LA2019/239B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07838/CIL,2019-10-22,/developer-agreement/local-authority-eng/WIL/LA2019-239B
LA2019/240A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/04805/CIL,2019-08-30,/developer-agreement/local-authority-eng/WIL/LA2019-240A
LA2019/240B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/04805/CIL,2019-08-30,/developer-agreement/local-authority-eng/WIL/LA2019-240B
LA2019/241A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05156/CIL,2019-09-02,/developer-agreement/local-authority-eng/WIL/LA2019-241A
LA2019/241B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05156/CIL,2019-09-02,/developer-agreement/local-authority-eng/WIL/LA2019-241B
LA2019/242A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00380/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-242A
LA2019/242B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00380/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-242B
LA2019/247A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05531/CIL,2020-02-28,/developer-agreement/local-authority-eng/WIL/LA2019-247A
LA2019/247B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05531/CIL,2020-02-28,/developer-agreement/local-authority-eng/WIL/LA2019-247B
LA2019/249A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03943/CIL,2019-10-21,/developer-agreement/local-authority-eng/WIL/LA2019-249A
LA2019/249B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03943/CIL,2019-10-21,/developer-agreement/local-authority-eng/WIL/LA2019-249B
LA2019/261A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06596/CIL,2019-10-03,/developer-agreement/local-authority-eng/WIL/LA2019-261A
LA2019/261B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06596/CIL,2019-10-03,/developer-agreement/local-authority-eng/WIL/LA2019-261B
LA2019/264A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08737/CIL,2020-01-13,/developer-agreement/local-authority-eng/WIL/LA2019-264A
LA2019/264B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08737/CIL,2020-01-13,/developer-agreement/local-authority-eng/WIL/LA2019-264B
LA2019/271A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/05625/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-271A
LA2019/271B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/05625/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-271B
LA2019/272A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07198/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-272A
LA2019/272B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07198/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-272B
LA2019/280A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/07427/CIL,2019-10-22,/developer-agreement/local-authority-eng/WIL/LA2019-280A
LA2019/280B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/07427/CIL,2019-10-22,/developer-agreement/local-authority-eng/WIL/LA2019-280B
LA2019/284A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A1
LA2019/284A2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A2
LA2019/284B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284B1
LA2019/284B2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284B2
LA2019/285A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285A
LA2019/285B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285B
LA2019/288A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06612/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-288A
LA2019/288B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06612/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-288B
LA2019/294A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06395/CIL,2019-12-02,/developer-agreement/local-authority-eng/WIL/LA2019-294A
LA2019/294B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06395/CIL,2019-12-02,/developer-agreement/local-authority-eng/WIL/LA2019-294B
LA2019/301A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02839/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-301A
LA2019/301B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/02839/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-301B
LA2019/315A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09632/CIL,2020-02-25,/developer-agreement/local-authority-eng/WIL/LA2019-315A
LA2019/315B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09632/CIL,2020-02-25,/developer-agreement/local-authority-eng/WIL/LA2019-315B
LA2019/318A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04733/CIL,2019-12-05,/developer-agreement/local-authority-eng/WIL/LA2019-318A
LA2019/318B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04733/CIL,2019-12-05,/developer-agreement/local-authority-eng/WIL/LA2019-318B
LA2019/319A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06151/CIL,2019-12-06,/developer-agreement/local-authority-eng/WIL/LA2019-319A
LA2019/319B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06151/CIL,2019-12-06,/developer-agreement/local-authority-eng/WIL/LA2019-319B
LA2019/320A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/08919/CIL,2020-01-06,/developer-agreement/local-authority-eng/WIL/LA2019-320A
LA2019/320B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/08919/CIL,2020-01-06,/developer-agreement/local-authority-eng/WIL/LA2019-320B
LA2019/324A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06820/CIL,2019-12-12,/developer-agreement/local-authority-eng/WIL/LA2019-324A
LA2019/324B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06820/CIL,2019-12-12,/developer-agreement/local-authority-eng/WIL/LA2019-324B
LA2019/325A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05965/CIL,2019-12-10,/developer-agreement/local-authority-eng/WIL/LA2019-325A
LA2019/325B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05965/CIL,2019-12-10,/developer-agreement/local-authority-eng/WIL/LA2019-325B
LA2019/326A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2019/331A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08702/CIL,2019-12-24,/developer-agreement/local-authority-eng/WIL/LA2019-331A
LA2019/331B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08702/CIL,2019-12-24,/developer-agreement/local-authority-eng/WIL/LA2019-331B
LA2019/332A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06977/CIL,2019-12-18,/developer-agreement/local-authority-eng/WIL/LA2019-332A
LA2019/332B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06977/CIL,2019-12-18,/developer-agreement/local-authority-eng/WIL/LA2019-332B
LA2019/333,section-106,,,2020-07-08,local-authority-eng:WIL,18/12068/S106,2019-12-18,/developer-agreement/local-authority-eng/WIL/LA2019-333
LA2019/334A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06116/CIL,2019-12-20,/developer-agreement/local-authority-eng/WIL/LA2019-334A
LA2019/334B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06116/CIL,2019-12-20,/developer-agreement/local-authority-eng/WIL/LA2019-334B
LA2020/003A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12108/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2020-003A
LA2020/003B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12108/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2020-003B
LA2020/004A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12531/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-004A
LA2020/004B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12531/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-004B
LA2020/010A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/10748/CIL,2020-03-04,/developer-agreement/local-authority-eng/WIL/LA2020-010A
LA2020/010B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/10748/CIL,2020-03-04,/developer-agreement/local-authority-eng/WIL/LA2020-010B
LA2020/011A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06509/CIL,2020-03-23,/developer-agreement/local-authority-eng/WIL/LA2020-011A
LA2020/011B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/06509/CIL,2020-03-23,/developer-agreement/local-authority-eng/WIL/LA2020-011B
LA2020/018A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04724/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2020-018A
LA2020/018B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04724/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2020-018B
LA2020/019A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/05700/CIL,2020-03-04,/developer-agreement/local-authority-eng/WIL/LA2020-019A
LA2020/019B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/05700/CIL,2020-03-04,/developer-agreement/local-authority-eng/WIL/LA2020-019B
LA2020/024A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/09788/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-024A
LA2020/024B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/09788/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-024B
LA2020/025,section-106,,,2020-07-08,local-authority-eng:WIL,19/00537/S106,2020-03-04,/developer-agreement/local-authority-eng/WIL/LA2020-025
LA2020/029A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,20/00192/CIL,2020-03-12,/developer-agreement/local-authority-eng/WIL/LA2020-029A
LA2020/029B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,20/00192/CIL,2020-03-12,/developer-agreement/local-authority-eng/WIL/LA2020-029B
AWDM/0025/18-CIL,community-infrastructure-levy,,2020-03-30,2020-01-28,local-authority-eng:wot,AWDM/0025/18,2019-10-14,/developer-agreement/local-authority-eng/wot/AWDM-0025-18-CIL
AWDM/0025/18-CIL2,community-infrastructure-levy,,,2020-04-02,local-authority-eng:wot,AWDM/0025/18,2020-03-30,/developer-agreement/local-authority-eng/wot/AWDM-0025-18-CIL2
AWDM/0038/18-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0038/18,2019-08-13,/developer-agreement/local-authority-eng/wot/AWDM-0038-18-CIL
AWDM/0055/13-s106,section-106,http://docs.adur-worthing.gov.uk/NIM.WebSearch/Download.aspx?ID=2114586,,2020-10-27,local-authority-eng:wot,AWDM/0055/13,2013-09-03,/developer-agreement/local-authority-eng/wot/AWDM-0055-13-s106
AWDM/0271/18-s106,section-106,http://docs.adur-worthing.gov.uk/NIM.WebSearch/Download.aspx?ID=2167178,,2020-01-28,local-authority-eng:wot,AWDM/0271/18,2019-10-21,/developer-agreement/local-authority-eng/wot/AWDM-0271-18-s106
AWDM/0303/19-s106,section-106,http://docs.adur-worthing.gov.uk/NIM.WebSearch/Download.aspx?ID=2157514,,2020-01-28,local-authority-eng:wot,AWDM/0303/19,2019-06-20,/developer-agreement/local-authority-eng/wot/AWDM-0303-19-s106
AWDM/0307/16-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0307/16,2019-10-07,/developer-agreement/local-authority-eng/wot/AWDM-0307-16-CIL
AWDM/0418/16-CIL,community-infrastructure-levy,,2019-09-10,2020-01-28,local-authority-eng:wot,AWDM/0418/16,2019-08-13,/developer-agreement/local-authority-eng/wot/AWDM-0418-16-CIL
AWDM/0418/16-CIL2,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0418/16,2019-09-10,/developer-agreement/local-authority-eng/wot/AWDM-0418-16-CIL2
AWDM/0456/16-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0456/16,2019-09-20,/developer-agreement/local-authority-eng/wot/AWDM-0456-16-CIL
AWDM/0556/18-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0556/18,2019-08-28,/developer-agreement/local-authority-eng/wot/AWDM-0556-18-CIL
AWDM/0676/18-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0676/18,2019-10-08,/developer-agreement/local-authority-eng/wot/AWDM-0676-18-CIL
AWDM/0680/15-s106,section-106,http://docs.adur-worthing.gov.uk/NIM.WebSearch/Download.aspx?ID=2031411,,2020-10-27,local-authority-eng:wot,AWDM/0680/15,2015-09-14,/developer-agreement/local-authority-eng/wot/AWDM-0680-15-s106
AWDM/0827/15-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0827/15,2019-09-11,/developer-agreement/local-authority-eng/wot/AWDM-0827-15-CIL
AWDM/0870/17-CIL,community-infrastructure-levy,,,2020-01-28,local-authority-eng:wot,AWDM/0870/17,2019-09-20,/developer-agreement/local-authority-eng/wot/AWDM-0870-17-CIL
AWDM/0879/18-s106,section-106,,,2020-01-28,local-authority-eng:wot,AWDM/0879/18,2019-08-23,/developer-agreement/local-authority-eng/wot/AWDM-0879-18-s106
AWDM/0945/18-CIL,community-infrastructure-levy,,2020-02-12,2020-01-28,local-authority-eng:wot,AWDM/0945/18,2020-01-17,/developer-agreement/local-authority-eng/wot/AWDM-0945-18-CIL
AWDM/0945/18-CIL2,community-infrastructure-levy,,,2020-02-13,local-authority-eng:wot,AWDM/0945/18,2020-02-12,/developer-agreement/local-authority-eng/wot/AWDM-0945-18-CIL2
